Thorlabs Beam
X-Y Profiles Data Export
Version: 9.0.5741.535

Date d.M.yyyy	28.3.2025
Time H:mm:ss	13:30:37

Device: 	BC106N-VIS
S/N: 	M00311551

Pos X [µm]	X Value [%]	Pos Y [µm]	Y Value [%]	
212,849994	0,000000	1083,599968	0,000000	
219,299994	0,000000	1090,049968	0,000000	
225,749993	0,000000	1096,499968	0,000000	
232,199993	0,000000	1102,949967	0,000000	
238,649993	0,000000	1109,399967	0,000000	
245,099993	0,000000	1115,849967	0,000000	
251,549993	0,000000	1122,299967	0,000000	
257,999992	0,000000	1128,749967	0,000000	
264,449992	0,000000	1135,199966	0,000000	
270,899992	0,000000	1141,649966	0,000000	
277,349992	0,000000	1148,099966	0,000000	
283,799992	0,000000	1154,549966	0,000000	
290,249991	0,000000	1160,999966	0,000000	
296,699991	0,000000	1167,449965	0,000000	
303,149991	0,000000	1173,899965	0,000000	
309,599991	0,000000	1180,349965	0,000000	
316,049991	0,000000	1186,799965	0,000000	
322,499990	0,000000	1193,249965	0,000000	
328,949990	0,000000	1199,699965	0,000000	
335,399990	0,000000	1206,149964	0,000000	
341,849990	0,000000	1212,599964	0,000000	
348,299990	0,000000	1219,049964	0,000000	
354,749990	0,000000	1225,499964	0,000000	
361,199989	0,000000	1231,949964	0,000000	
367,649989	0,000000	1238,399963	0,000000	
374,099989	0,000000	1244,849963	0,000000	
380,549989	0,000000	1251,299963	0,000000	
386,999989	0,000000	1257,749963	0,000000	
393,449988	0,000000	1264,199963	0,000000	
399,899988	0,000000	1270,649962	0,000000	
406,349988	0,000000	1277,099962	0,000000	
412,799988	0,000000	1283,549962	0,000000	
419,249988	0,000000	1289,999962	0,000000	
425,699987	0,000000	1296,449962	0,000000	
432,149987	0,000000	1302,899961	0,000000	
438,599987	0,000000	1309,349961	0,000000	
445,049987	0,000000	1315,799961	0,000000	
451,499987	0,000000	1322,249961	0,000000	
457,949986	0,000000	1328,699961	0,000000	
464,399986	0,000000	1335,149961	0,000000	
470,849986	0,000000	1341,599960	0,000000	
477,299986	0,000000	1348,049960	0,000000	
483,749986	0,000000	1354,499960	0,000000	
490,199986	0,000000	1360,949960	0,000000	
496,649985	0,000000	1367,399960	0,000000	
503,099985	0,000000	1373,849959	0,000000	
509,549985	0,000000	1380,299959	0,000000	
515,999985	0,000000	1386,749959	0,000000	
522,449985	0,000000	1393,199959	0,000000	
528,899984	0,000000	1399,649959	0,000000	
535,349984	0,000000	1406,099958	0,000000	
541,799984	0,000000	1412,549958	0,000000	
548,249984	0,000000	1418,999958	0,000000	
554,699984	0,000000	1425,449958	0,000000	
561,149983	0,000000	1431,899958	0,000000	
567,599983	0,000000	1438,349957	0,000000	
574,049983	0,000000	1444,799957	0,000000	
580,499983	0,000000	1451,249957	0,000000	
586,949983	0,000000	1457,699957	0,000000	
593,399982	0,000000	1464,149957	0,000000	
599,849982	0,000000	1470,599957	0,000000	
606,299982	0,000000	1477,049956	0,000000	
612,749982	0,000000	1483,499956	0,000000	
619,199982	0,000000	1489,949956	0,000000	
625,649981	0,000000	1496,399956	0,000000	
632,099981	0,000000	1502,849956	0,000000	
638,549981	0,000000	1509,299955	0,000000	
644,999981	0,000000	1515,749955	0,000000	
651,449981	0,000000	1522,199955	0,000000	
657,899981	0,000000	1528,649955	0,000000	
664,349980	0,000000	1535,099955	0,000000	
670,799980	0,000000	1541,549954	0,000000	
677,249980	0,000000	1547,999954	0,000000	
683,699980	0,000000	1554,449954	0,000000	
690,149980	0,000000	1560,899954	0,000000	
696,599979	0,000000	1567,349954	0,000000	
703,049979	0,000000	1573,799953	0,000000	
709,499979	0,000000	1580,249953	0,000000	
715,949979	0,000000	1586,699953	0,000000	
722,399979	0,000000	1593,149953	0,000000	
728,849978	0,000000	1599,599953	0,000000	
735,299978	0,000000	1606,049953	0,000000	
741,749978	0,000000	1612,499952	0,000000	
748,199978	0,000000	1618,949952	0,000000	
754,649978	0,000000	1625,399952	0,000000	
761,099977	0,000000	1631,849952	0,000000	
767,549977	0,000000	1638,299952	0,000000	
773,999977	0,000000	1644,749951	0,000000	
780,449977	0,000000	1651,199951	0,000000	
786,899977	0,000000	1657,649951	0,000000	
793,349977	0,000000	1664,099951	0,000000	
799,799976	0,000000	1670,549951	0,000000	
806,249976	0,000000	1676,999950	0,000000	
812,699976	0,000000	1683,449950	0,000000	
819,149976	0,000000	1689,899950	0,000000	
825,599976	0,000000	1696,349950	0,000000	
832,049975	0,000000	1702,799950	0,000000	
838,499975	0,000000	1709,249949	0,000000	
844,949975	0,000000	1715,699949	0,000000	
851,399975	0,000000	1722,149949	0,000000	
857,849975	0,000000	1728,599949	0,000000	
864,299974	0,000000	1735,049949	0,000000	
870,749974	0,000000	1741,499949	0,000000	
877,199974	0,000000	1747,949948	0,000000	
883,649974	0,000000	1754,399948	0,000000	
890,099974	0,000000	1760,849948	0,000000	
896,549973	0,000000	1767,299948	0,000000	
902,999973	0,000000	1773,749948	0,000000	
909,449973	0,000000	1780,199947	0,000000	
915,899973	0,000000	1786,649947	0,000000	
922,349973	0,000000	1793,099947	0,000000	
928,799973	0,000000	1799,549947	0,000000	
935,249972	0,000000	1805,999947	0,000000	
941,699972	0,000000	1812,449946	0,000000	
948,149972	0,000000	1818,899946	0,000000	
954,599972	0,000000	1825,349946	0,000000	
961,049972	0,000000	1831,799946	0,000000	
967,499971	0,000000	1838,249946	0,000000	
973,949971	0,000000	1844,699945	0,000000	
980,399971	0,000000	1851,149945	0,000000	
986,849971	0,000000	1857,599945	0,000000	
993,299971	0,000000	1864,049945	0,000000	
999,749970	0,000000	1870,499945	0,000000	
1006,199970	0,000000	1876,949944	0,000000	
1012,649970	0,000000	1883,399944	0,000000	
1019,099970	0,000000	1889,849944	0,000000	
1025,549970	0,000000	1896,299944	0,000000	
1031,999969	0,000000	1902,749944	0,000000	
1038,449969	0,000000	1909,199944	0,000000	
1044,899969	0,000000	1915,649943	0,000000	
1051,349969	0,000000	1922,099943	0,000000	
1057,799969	0,000000	1928,549943	0,000000	
1064,249969	0,000000	1934,999943	0,000000	
1070,699968	0,000000	1941,449943	0,000000	
1077,149968	0,000000	1947,899942	0,000000	
1083,599968	0,000000	1954,349942	0,000000	
1090,049968	0,000000	1960,799942	0,000000	
1096,499968	0,000000	1967,249942	0,000000	
1102,949967	0,000000	1973,699942	0,000000	
1109,399967	0,000000	1980,149941	0,000000	
1115,849967	0,000000	1986,599941	0,000000	
1122,299967	0,000000	1993,049941	0,000000	
1128,749967	0,000000	1999,499941	0,000000	
1135,199966	0,000000	2005,949941	0,000000	
1141,649966	0,000000	2012,399940	0,000000	
1148,099966	0,000000	2018,849940	0,000000	
1154,549966	0,000000	2025,299940	0,000000	
1160,999966	0,000000	2031,749940	0,000000	
1167,449965	0,000000	2038,199940	0,000000	
1173,899965	0,000000	2044,649940	0,000000	
1180,349965	0,000000	2051,099939	0,000000	
1186,799965	0,000000	2057,549939	0,000000	
1193,249965	0,000000	2063,999939	0,000000	
1199,699965	0,000000	2070,449939	0,000000	
1206,149964	0,000000	2076,899939	0,000000	
1212,599964	0,000000	2083,349938	0,000000	
1219,049964	0,000000	2089,799938	0,000000	
1225,499964	0,000000	2096,249938	0,000000	
1231,949964	0,000000	2102,699938	0,000000	
1238,399963	0,000000	2109,149938	0,000000	
1244,849963	0,000000	2115,599937	0,000000	
1251,299963	0,000000	2122,049937	0,000000	
1257,749963	0,000000	2128,499937	0,000000	
1264,199963	0,000000	2134,949937	0,000000	
1270,649962	0,000000	2141,399937	0,000000	
1277,099962	0,000000	2147,849936	0,000000	
1283,549962	0,000000	2154,299936	0,000000	
1289,999962	0,000000	2160,749936	0,000000	
1296,449962	0,000000	2167,199936	0,000000	
1302,899961	0,000000	2173,649936	0,000000	
1309,349961	0,000000	2180,099936	0,000000	
1315,799961	0,000000	2186,549935	0,000000	
1322,249961	0,000000	2192,999935	0,000000	
1328,699961	0,000000	2199,449935	0,000000	
1335,149961	0,000000	2205,899935	0,000000	
1341,599960	0,000000	2212,349935	0,000000	
1348,049960	0,000000	2218,799934	0,000000	
1354,499960	0,000000	2225,249934	0,000000	
1360,949960	0,000000	2231,699934	0,000000	
1367,399960	0,000000	2238,149934	0,000000	
1373,849959	0,000000	2244,599934	0,000000	
1380,299959	0,000000	2251,049933	0,000000	
1386,749959	0,000000	2257,499933	0,000000	
1393,199959	0,000000	2263,949933	0,000000	
1399,649959	0,000000	2270,399933	0,000000	
1406,099958	0,000000	2276,849933	0,000000	
1412,549958	0,000000	2283,299932	0,000000	
1418,999958	0,000000	2289,749932	0,000000	
1425,449958	0,000000	2296,199932	0,000000	
1431,899958	0,000000	2302,649932	0,000000	
1438,349957	0,000000	2309,099932	0,000000	
1444,799957	0,000000	2315,549932	0,000000	
1451,249957	0,000000	2321,999931	0,000000	
1457,699957	0,000000	2328,449931	0,000000	
1464,149957	0,000000	2334,899931	0,000000	
1470,599957	0,000000	2341,349931	0,000000	
1477,049956	0,000000	2347,799931	0,000000	
1483,499956	0,000000	2354,249930	0,000000	
1489,949956	0,000000	2360,699930	0,000000	
1496,399956	0,000000	2367,149930	0,000000	
1502,849956	0,000000	2373,599930	0,000000	
1509,299955	0,000000	2380,049930	0,000000	
1515,749955	0,000000	2386,499929	0,000000	
1522,199955	0,000000	2392,949929	0,000000	
1528,649955	0,000000	2399,399929	0,000000	
1535,099955	0,000000	2405,849929	0,000000	
1541,549954	0,000000	2412,299929	0,000000	
1547,999954	0,000000	2418,749928	0,000000	
1554,449954	0,000000	2425,199928	0,000000	
1560,899954	0,000000	2431,649928	0,000000	
1567,349954	0,000000	2438,099928	0,000000	
1573,799953	0,000000	2444,549928	0,000000	
1580,249953	0,000000	2450,999928	0,000000	
1586,699953	0,000000	2457,449927	0,000000	
1593,149953	0,000000	2463,899927	0,000000	
1599,599953	0,000000	2470,349927	0,000000	
1606,049953	0,000000	2476,799927	0,000000	
1612,499952	0,000000	2483,249927	0,000000	
1618,949952	0,000000	2489,699926	0,000000	
1625,399952	0,000000	2496,149926	0,000000	
1631,849952	0,000000	2502,599926	0,000000	
1638,299952	0,000000	2509,049926	0,000000	
1644,749951	0,000000	2515,499926	0,000000	
1651,199951	0,000000	2521,949925	0,000000	
1657,649951	0,000000	2528,399925	0,000000	
1664,099951	0,000000	2534,849925	0,000000	
1670,549951	0,000000	2541,299925	0,000000	
1676,999950	0,000000	2547,749925	0,000000	
1683,449950	0,000000	2554,199924	0,000000	
1689,899950	0,000000	2560,649924	0,000000	
1696,349950	0,000000	2567,099924	0,000000	
1702,799950	0,000000	2573,549924	0,000000	
1709,249949	0,000000	2579,999924	0,000000	
1715,699949	0,000000	2586,449924	0,000000	
1722,149949	0,000000	2592,899923	0,000000	
1728,599949	0,000000	2599,349923	0,000000	
1735,049949	0,000000	2605,799923	0,000000	
1741,499949	0,000000	2612,249923	0,000000	
1747,949948	0,000000	2618,699923	0,000000	
1754,399948	0,000000	2625,149922	0,000000	
1760,849948	0,000000	2631,599922	0,000000	
1767,299948	0,000000	2638,049922	0,000000	
1773,749948	0,000000	2644,499922	0,000000	
1780,199947	0,000000			
1786,649947	0,000000			
1793,099947	0,000000			
1799,549947	0,000000			
1805,999947	0,000000			
1812,449946	0,000000			
1818,899946	0,000000			
1825,349946	0,000000			
1831,799946	0,000000			
1838,249946	0,000000			
1844,699945	0,000000			
1851,149945	0,000000			
1857,599945	0,000000			
1864,049945	0,000000			
1870,499945	0,000000			
1876,949944	0,000000			
1883,399944	0,000000			
1889,849944	0,000000			
1896,299944	0,000000			
1902,749944	0,000000			
1909,199944	0,000000			
1915,649943	0,000000			
1922,099943	0,000000			
1928,549943	0,000000			
1934,999943	0,000000			
1941,449943	0,000000			
1947,899942	0,000000			
1954,349942	0,000000			
1960,799942	0,000000			
1967,249942	0,000000			
1973,699942	0,000000			
1980,149941	0,000000			
1986,599941	0,000000			
1993,049941	0,000000			
1999,499941	0,000000			
2005,949941	0,000000			
2012,399940	0,000000			
2018,849940	0,000000			
2025,299940	0,000000			
2031,749940	0,000000			
2038,199940	0,000000			
2044,649940	0,000000			
2051,099939	0,000000			
2057,549939	0,000000			
2063,999939	0,000000			
2070,449939	0,000000			
2076,899939	0,000000			
2083,349938	0,000000			
2089,799938	0,000000			
2096,249938	0,000000			
2102,699938	0,000000			
2109,149938	0,000000			
2115,599937	0,000000			
2122,049937	0,000000			
2128,499937	0,000000			
2134,949937	0,000000			
2141,399937	0,000000			
2147,849936	0,000000			
2154,299936	0,000000			
2160,749936	0,000000			
2167,199936	0,000000			
2173,649936	0,000000			
2180,099936	0,000000			
2186,549935	0,000000			
2192,999935	0,000000			
2199,449935	0,000000			
2205,899935	0,000000			
2212,349935	0,000000			
2218,799934	0,000000			
2225,249934	0,000000			
2231,699934	0,000000			
2238,149934	0,000000			
2244,599934	0,000000			
2251,049933	0,000000			
2257,499933	0,000000			
2263,949933	0,000000			
2270,399933	0,000000			
2276,849933	0,000000			
2283,299932	0,000000			
2289,749932	0,000000			
2296,199932	0,000000			
2302,649932	0,000000			
2309,099932	0,000000			
2315,549932	0,000000			
2321,999931	0,000000			
2328,449931	0,000000			
2334,899931	0,000000			
2341,349931	0,000000			
2347,799931	0,000000			
2354,249930	0,000000			
2360,699930	0,000000			
2367,149930	0,000000			
2373,599930	0,000000			
2380,049930	0,000000			
2386,499929	0,000000			
2392,949929	0,000000			
2399,399929	0,000000			
2405,849929	0,000000			
2412,299929	0,000000			
2418,749928	0,000000			
2425,199928	0,000000			
2431,649928	0,000000			
2438,099928	0,000000			
2444,549928	0,000000			
2450,999928	0,000000			
2457,449927	0,000000			
2463,899927	0,000000			
2470,349927	0,000000			
2476,799927	0,000000			
2483,249927	0,000000			
2489,699926	0,000000			
2496,149926	0,000000			
2502,599926	0,000000			
2509,049926	0,000000			
2515,499926	0,000000			
2521,949925	0,000000			
2528,399925	0,000000			
2534,849925	0,000000			
2541,299925	0,000000			
2547,749925	0,000000			
2554,199924	0,000000			
2560,649924	0,000000			
2567,099924	0,000000			
2573,549924	0,000000			
2579,999924	0,000000			
2586,449924	0,000000			
2592,899923	0,000000			
2599,349923	0,000000			
2605,799923	0,000000			
2612,249923	0,000000			
2618,699923	0,000000			
2625,149922	0,000000			
2631,599922	0,000000			
2638,049922	0,000000			
2644,499922	0,000000			
2650,949922	0,000000			
2657,399921	0,000000			
2663,849921	0,000000			
2670,299921	0,000000			
2676,749921	0,000000			
2683,199921	0,000000			
2689,649920	0,000000			
2696,099920	0,000000			
2702,549920	0,000000			
2708,999920	0,000000			
2715,449920	0,000000			
2721,899920	0,000000			
2728,349919	0,000000			
2734,799919	0,000000			
2741,249919	0,000000			
2747,699919	0,000000			
2754,149919	0,000000			
2760,599918	0,000000			
2767,049918	0,000000			
2773,499918	0,000000			
2779,949918	0,000000			
2786,399918	0,000000			
2792,849917	0,000000			
2799,299917	0,000000			
2805,749917	0,000000			
2812,199917	0,000000			
2818,649917	0,000000			
2825,099916	0,000000			
2831,549916	0,000000			
2837,999916	0,000000			
2844,449916	0,000000			
2850,899916	0,000000			
2857,349916	0,000000			
2863,799915	0,000000			
2870,249915	0,000000			
2876,699915	0,000000			
2883,149915	0,000000			
2889,599915	0,000000			
2896,049914	0,000000			
2902,499914	0,000000			
2908,949914	0,000000			
2915,399914	0,000000			
2921,849914	0,000000			
2928,299913	0,000000			
2934,749913	0,000000			
2941,199913	0,000000			
2947,649913	0,000000			
2954,099913	0,000000			
2960,549912	0,000000			
2966,999912	0,000000			
2973,449912	0,000000			
2979,899912	0,000000			
2986,349912	0,000000			
2992,799911	0,000000			
2999,249911	0,000000			
3005,699911	0,000000			
3012,149911	0,000000			
3018,599911	0,000000			
3025,049911	0,000000			
3031,499910	0,000000			
3037,949910	0,000000			
3044,399910	0,000000			
3050,849910	0,000000			
3057,299910	0,000000			
3063,749909	0,000000			
3070,199909	0,000000			
3076,649909	0,000000			
3083,099909	0,000000			
3089,549909	0,000000			
3095,999908	0,000000			
3102,449908	0,000000			
3108,899908	0,000000			
3115,349908	0,000000			
3121,799908	0,000000			
3128,249907	0,000000			
3134,699907	0,000000			
3141,149907	0,000000			
3147,599907	0,000000			
3154,049907	0,000000			
3160,499907	0,000000			
3166,949906	0,000000			
3173,399906	0,000000			
3179,849906	0,000000			
3186,299906	0,000000			
3192,749906	0,000000			
3199,199905	0,000000			
3205,649905	0,000000			
3212,099905	0,000000			
3218,549905	0,000000			
3224,999905	0,000000			
3231,449904	0,000000			
3237,899904	0,000000			
3244,349904	0,000000			
3250,799904	0,000000			
3257,249904	0,000000			
3263,699903	0,000000			
3270,149903	0,000000			
3276,599903	0,000000			
3283,049903	0,000000			
3289,499903	0,000000			
3295,949903	0,000000			
3302,399902	0,000000			
3308,849902	0,000000			
3315,299902	0,000000			
3321,749902	0,000000			
3328,199902	0,000000			
3334,649901	0,000000			
3341,099901	0,000000			
3347,549901	0,000000			
3353,999901	0,000000			
3360,449901	0,000000			
3366,899900	0,000000			
3373,349900	0,000000			
3379,799900	0,000000			
3386,249900	0,000000			
3392,699900	0,000000			
3399,149899	0,000000			
3405,599899	0,000000			
3412,049899	0,000000			
3418,499899	0,000000			
3424,949899	0,000000			
3431,399899	0,000000			
3437,849898	0,000000			
3444,299898	0,000000			
3450,749898	0,000000			
3457,199898	0,000000			
3463,649898	0,000000			
3470,099897	0,000000			
3476,549897	0,000000			
3482,999897	0,000000			
3489,449897	0,000000			
3495,899897	0,000000			
3502,349896	0,000000			
